x,y,traversability,slope,uphill_angle,stuck_event,texture,color
0,0,0.11011501779841815,21.339290567458853,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
1,0,0.0548390737775091,21.339290567458853,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
2,0,0.07182784977564274,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
3,0,0.026138925744533713,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
4,0,0.01,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
5,0,0.01,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
6,0,0.03201958531369917,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
7,0,0.01,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
8,0,0.07359933657652677,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
9,0,0.04839288647768826,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
10,0,0.5191733465607157,26.94749533591299,1.7453169830783528,False,0.3109810179929473,0.35601112268926116
11,0,0.6256210133883842,26.94749533591299,1.7453169830783528,False,0.3109810179929473,0.35601112268926116
12,0,0.5765541246375863,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.35601112268926116
13,0,0.45616508698708325,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.35601112268926116
14,0,0.5051479870333848,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.35601112268926116
15,0,0.8306569190632516,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.9246462252858715
16,0,0.8523793950343393,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.9246462252858715
17,0,0.7788385495955273,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.9246462252858715
18,0,0.7954308746340145,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.9246462252858715
19,0,0.8409809019251783,21.74688965869571,1.7453169830783528,False,0.5224750385060912,0.9246462252858715
20,0,0.8196949288782116,21.74688965869571,2.0624842449041774,False,0.5384922870798328,0.9246462252858715
21,0,0.8868117435568912,21.74688965869571,2.0624842449041774,False,0.5384922870798328,0.9246462252858715
22,0,0.9194633644345145,21.74688965869571,2.0624842449041774,False,0.2272211040366383,0.9246462252858715
23,0,0.8849184476159617,0.39739216226048146,2.0624842449041774,False,0.2272211040366383,0.9246462252858715
24,0,0.9188498106364049,0.39739216226048146,2.0624842449041774,False,0.2272211040366383,0.9246462252858715
25,0,1.0,0.39739216226048146,2.0624842449041774,False,0.2272211040366383,0.9246462252858715
26,0,0.8993764418412393,10.501353139115995,2.0624842449041774,False,0.2272211040366383,0.8621279083735225
27,0,0.9433481035052683,10.501353139115995,2.0624842449041774,False,0.2272211040366383,0.8621279083735225
28,0,0.8843943318130408,10.501353139115995,2.0624842449041774,False,0.2272211040366383,0.8621279083735225
29,0,0.9974560824263518,10.501353139115995,2.0624842449041774,False,0.2272211040366383,0.8621279083735225
30,0,0.99781969099219,10.501353139115995,2.0624842449041774,False,0.2272211040366383,0.8621279083735225
31,0,0.01,12.836464318033753,2.0624842449041774,False,0.2272211040366383,0.04305399490532713
32,0,0.038366291260054065,12.836464318033753,2.0624842449041774,False,0.24099452480013428,0.04305399490532713
33,0,0.01,12.836464318033753,-1.3813404722731795,False,0.9657946888674819,0.04305399490532713
34,0,0.07414639614653919,12.836464318033753,-1.3813404722731795,False,0.9657946888674819,0.04305399490532713
35,0,0.01,12.836464318033753,-1.3813404722731795,False,0.9657946888674819,0.04305399490532713
36,0,0.01,12.836464318033753,-1.3813404722731795,False,0.9657946888674819,0.04305399490532713
37,0,0.04477472074710612,12.836464318033753,-1.3813404722731795,False,0.9657946888674819,0.04305399490532713
38,0,0.01,12.836464318033753,-1.4454646692634954,False,0.9657946888674819,0.04305399490532713
39,0,0.01721779973721122,12.836464318033753,-1.4454646692634954,False,0.9657946888674819,0.04305399490532713
40,0,0.01,12.836464318033753,0.24446587210386728,False,0.9657946888674819,0.04305399490532713
41,0,0.01,12.836464318033753,0.24446587210386728,False,0.06753649148009278,0.04305399490532713
42,0,0.01,12.836464318033753,0.24446587210386728,False,0.06753649148009278,0.04305399490532713
43,0,0.899205170342822,19.7921040987222,0.24446587210386728,False,0.06753649148009278,0.7318813002253295
44,0,0.8681236084563804,19.7921040987222,0.24446587210386728,False,0.06753649148009278,0.7318813002253295
45,0,0.8577900713030441,19.7921040987222,0.24446587210386728,False,0.06753649148009278,0.7318813002253295
46,0,0.8319777028560265,19.7921040987222,-0.6704895438953793,False,0.06753649148009278,0.7318813002253295
47,0,0.7770146479576477,19.7921040987222,-0.6704895438953793,False,0.06753649148009278,0.7318813002253295
48,0,0.8738092163387831,19.7921040987222,-0.6704895438953793,False,0.06753649148009278,0.7318813002253295
49,0,0.9160860194029459,19.7921040987222,-0.6704895438953793,False,0.06753649148009278,0.7318813002253295
0,1,0.01,21.339290567458853,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
1,1,0.05694918043072565,21.339290567458853,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
2,1,0.01,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
3,1,0.07680734920998412,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
4,1,0.01,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
5,1,0.09209714686831431,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
6,1,0.01,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
7,1,0.01,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
8,1,0.01,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
9,1,0.01,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
10,1,0.54116736079488,26.94749533591299,1.7453169830783528,False,0.3109810179929473,0.35601112268926116
11,1,0.5226802248075817,26.94749533591299,1.7453169830783528,False,0.3109810179929473,0.35601112268926116
12,1,0.4292115598496644,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.35601112268926116
13,1,0.48805713823768426,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.35601112268926116
14,1,0.5151108476922132,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.35601112268926116
15,1,0.9082817310564542,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.9246462252858715
16,1,0.825030194942427,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.9246462252858715
17,1,0.8829860624986419,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.9246462252858715
18,1,0.8593510022879713,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.9246462252858715
19,1,0.822809516715677,21.74688965869571,1.7453169830783528,False,0.5224750385060912,0.9246462252858715
20,1,0.7437391756874125,21.74688965869571,2.0624842449041774,False,0.5384922870798328,0.9246462252858715
21,1,0.8523447559659453,21.74688965869571,2.0624842449041774,False,0.5384922870798328,0.9246462252858715
22,1,0.787008553230089,21.74688965869571,2.0624842449041774,False,0.5384922870798328,0.9246462252858715
23,1,0.9342769015824273,0.39739216226048146,2.0624842449041774,False,0.2272211040366383,0.9246462252858715
24,1,0.9713996546769916,0.39739216226048146,2.0624842449041774,False,0.2272211040366383,0.9246462252858715
25,1,0.9798666894780151,0.39739216226048146,2.0624842449041774,True,0.2272211040366383,0.9246462252858715
26,1,1.0,10.501353139115995,2.0624842449041774,False,0.2272211040366383,0.8621279083735225
27,1,0.9060890239622286,10.501353139115995,2.0624842449041774,False,0.2272211040366383,0.8621279083735225
28,1,0.9766905442989986,10.501353139115995,2.0624842449041774,False,0.2272211040366383,0.8621279083735225
29,1,0.9514532211764695,10.501353139115995,2.0624842449041774,False,0.2272211040366383,0.8621279083735225
30,1,0.9482267145690993,10.501353139115995,2.0624842449041774,False,0.2272211040366383,0.8621279083735225
31,1,0.10842040368683256,12.836464318033753,2.0624842449041774,False,0.24099452480013428,0.04305399490532713
32,1,0.01,12.836464318033753,2.0624842449041774,False,0.24099452480013428,0.04305399490532713
33,1,0.01,12.836464318033753,-1.3813404722731795,False,0.9657946888674819,0.04305399490532713
34,1,0.08692310551546206,12.836464318033753,-1.3813404722731795,False,0.9657946888674819,0.04305399490532713
35,1,0.01,12.836464318033753,-1.3813404722731795,False,0.9657946888674819,0.04305399490532713
36,1,0.01,12.836464318033753,-1.3813404722731795,False,0.9657946888674819,0.04305399490532713
37,1,0.01,12.836464318033753,-1.3813404722731795,False,0.9657946888674819,0.04305399490532713
38,1,0.03883351469356538,12.836464318033753,-1.4454646692634954,False,0.9657946888674819,0.04305399490532713
39,1,0.030770988184407294,12.836464318033753,-1.4454646692634954,False,0.9657946888674819,0.04305399490532713
40,1,0.01,12.836464318033753,0.24446587210386728,False,0.9657946888674819,0.04305399490532713
41,1,0.072483493682691,12.836464318033753,0.24446587210386728,False,0.06753649148009278,0.04305399490532713
42,1,0.04445980231379221,12.836464318033753,0.24446587210386728,False,0.06753649148009278,0.04305399490532713
43,1,0.0477203139431262,19.7921040987222,0.24446587210386728,False,0.06753649148009278,0.04305399490532713
44,1,0.8626437214951546,19.7921040987222,0.24446587210386728,False,0.06753649148009278,0.7318813002253295
45,1,0.8369248628023495,19.7921040987222,0.24446587210386728,False,0.06753649148009278,0.7318813002253295
46,1,0.9111446213898793,19.7921040987222,-0.6704895438953793,False,0.06753649148009278,0.7318813002253295
47,1,0.8708773214476452,19.7921040987222,-0.6704895438953793,False,0.06753649148009278,0.7318813002253295
48,1,0.8722674634475628,19.7921040987222,-0.6704895438953793,False,0.06753649148009278,0.7318813002253295
49,1,0.8869828120041654,19.7921040987222,-0.6704895438953793,False,0.06753649148009278,0.7318813002253295
0,2,0.01,21.339290567458853,-1.6641467066144104,False,0.49405936452860943,0.10644565746445422
1,2,0.023464859561458207,21.339290567458853,-1.6641467066144104,False,0.49405936452860943,0.10644565746445422
2,2,0.01,21.339290567458853,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
3,2,0.10993970344342145,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
4,2,0.01,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
5,2,0.0766177577324044,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
6,2,0.01,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
7,2,0.01,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
8,2,0.01,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.10644565746445422
9,2,0.5480730461852148,26.94749533591299,-1.6641467066144104,False,0.3109810179929473,0.35601112268926116
10,2,0.5030833885915874,26.94749533591299,1.7453169830783528,False,0.3109810179929473,0.35601112268926116
11,2,0.5618990516196727,26.94749533591299,1.7453169830783528,False,0.3109810179929473,0.35601112268926116
12,2,0.5252499000409895,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.35601112268926116
13,2,0.4055878463420296,26.94749533591299,1.7453169830783528,False,0.5224750385060912,0.35601112268926116
