x,y,traversability,slope,uphill_angle,stuck_event,texture,color
0,0,0.5632954115476977,12.675489106703262,-1.1888441508243086,False,0.6553626573245155,0.8766940808427941
1,0,0.607789087132266,12.675489106703262,-1.1888441508243086,False,0.6553626573245155,0.8766940808427941
2,0,0.7467095948455829,12.675489106703262,-1.1888441508243086,False,0.6553626573245155,0.8766940808427941
3,0,0.5861616500899652,3.3790036146582505,0.3461687959676052,False,0.6553626573245155,0.8766940808427941
4,0,0.9129129647646734,3.3790036146582505,0.3461687959676052,False,0.46256837298319786,0.8766940808427941
5,0,0.9335755904305325,3.3790036146582505,0.3461687959676052,False,0.46256837298319786,0.8766940808427941
6,0,1.0,8.02329694118462,0.3461687959676052,False,0.29400468375380795,0.8766940808427941
7,0,0.9844224114656005,8.02329694118462,0.3461687959676052,False,0.29400468375380795,0.5198025403315066
8,0,1.0,8.02329694118462,0.3461687959676052,False,0.29400468375380795,0.5198025403315066
9,0,1.0,8.02329694118462,0.3461687959676052,False,0.29400468375380795,0.5198025403315066
10,0,1.0,8.02329694118462,0.3461687959676052,False,0.29400468375380795,0.5198025403315066
11,0,0.8659581206172682,8.02329694118462,0.3461687959676052,False,0.29400468375380795,0.5198025403315066
12,0,0.9918007670746611,8.02329694118462,0.3461687959676052,False,0.29400468375380795,0.5198025403315066
13,0,0.9499015949076346,8.02329694118462,0.3461687959676052,False,0.29400468375380795,0.5198025403315066
14,0,1.0,8.02329694118462,0.3461687959676052,False,0.29400468375380795,0.5198025403315066
15,0,0.894529520812006,8.02329694118462,0.3461687959676052,False,0.5366334028287596,0.5198025403315066
16,0,0.8378288282160513,8.02329694118462,0.3461687959676052,False,0.5366334028287596,0.5198025403315066
17,0,0.8151870521506472,8.02329694118462,0.3461687959676052,False,0.5366334028287596,0.5198025403315066
18,0,0.8512231516000611,8.02329694118462,-1.1430731050814882,False,0.5366334028287596,0.6021070509230445
19,0,0.9315036628830906,8.02329694118462,-1.1430731050814882,False,0.5366334028287596,0.6021070509230445
20,0,0.9186805830500371,15.713303556616411,-1.1430731050814882,False,0.5366334028287596,0.6021070509230445
21,0,0.9871365954076782,15.713303556616411,-1.1430731050814882,False,0.5366334028287596,0.6021070509230445
22,0,0.07942552815692216,15.713303556616411,-1.1430731050814882,False,0.8868205666958603,0.6021070509230445
23,0,0.0971857352258422,15.713303556616411,-1.1430731050814882,False,0.8868205666958603,0.6021070509230445
24,0,0.09109946607449881,15.713303556616411,-1.1430731050814882,True,0.8868205666958603,0.1430051770485179
25,0,0.01,15.713303556616411,-1.1430731050814882,True,0.8868205666958603,0.1430051770485179
26,0,0.02118624929920765,22.50474664174651,-1.1430731050814882,True,0.8868205666958603,0.1430051770485179
27,0,0.01,22.50474664174651,-1.1430731050814882,True,0.8868205666958603,0.1430051770485179
28,0,0.01,22.50474664174651,-1.1430731050814882,True,0.8868205666958603,0.1430051770485179
29,0,0.021767993895059894,22.50474664174651,-1.1430731050814882,True,0.8868205666958603,0.1430051770485179
30,0,0.03785646476960203,22.50474664174651,-1.1430731050814882,True,0.8868205666958603,0.1430051770485179
31,0,0.01,22.50474664174651,-1.1430731050814882,False,0.6458107739606779,0.1430051770485179
32,0,0.052790080336374196,22.50474664174651,-1.1430731050814882,False,0.6458107739606779,0.1430051770485179
33,0,0.5943425439237369,22.50474664174651,-1.1430731050814882,False,0.6458107739606779,0.8940654681181617
34,0,0.575533814214517,22.50474664174651,-1.658653129562179,False,0.6458107739606779,0.8940654681181617
35,0,0.6881225352180604,22.50474664174651,-1.658653129562179,False,0.6458107739606779,0.8940654681181617
36,0,0.6306316558030828,22.50474664174651,-1.658653129562179,False,0.6458107739606779,0.8940654681181617
37,0,0.7132119821005504,22.50474664174651,-1.658653129562179,False,0.6458107739606779,0.8940654681181617
38,0,0.6725098606571559,22.50474664174651,-1.658653129562179,False,0.6458107739606779,0.9678001339283894
39,0,0.48423099892118976,22.50474664174651,-1.658653129562179,False,0.6458107739606779,0.9678001339283894
40,0,0.5559242795379349,27.165862286510148,-1.658653129562179,False,0.6458107739606779,0.9678001339283894
41,0,0.5213405075958794,27.165862286510148,-1.658653129562179,True,0.6458107739606779,0.9678001339283894
42,0,0.5456661878531217,27.165862286510148,-1.658653129562179,False,0.6458107739606779,0.9678001339283894
43,0,0.8215157207301332,27.165862286510148,-1.658653129562179,False,0.46017286502427257,0.9678001339283894
44,0,0.8930924596267976,27.165862286510148,-1.658653129562179,False,0.46017286502427257,0.5635534039059041
45,0,0.8752720865163863,27.165862286510148,-1.658653129562179,False,0.46017286502427257,0.5635534039059041
46,0,1.0,27.165862286510148,-1.658653129562179,False,0.46017286502427257,0.5635534039059041
47,0,0.9507054118527322,27.165862286510148,-1.658653129562179,False,0.46017286502427257,0.5635534039059041
48,0,0.141735432154536,27.165862286510148,-1.658653129562179,False,0.8673128365846117,0.5635534039059041
49,0,0.08623554613023485,27.165862286510148,-1.658653129562179,False,0.8673128365846117,0.5635534039059041
0,1,0.5803935359807347,12.675489106703262,-1.1888441508243086,False,0.6553626573245155,0.8766940808427941
1,1,0.6503288827604278,12.675489106703262,-1.1888441508243086,False,0.6553626573245155,0.8766940808427941
2,1,0.6467566558525285,12.675489106703262,-1.1888441508243086,False,0.6553626573245155,0.8766940808427941
3,1,0.6058605945958518,3.3790036146582505,0.3461687959676052,False,0.6553626573245155,0.8766940808427941
4,1,0.8944506074021232,3.3790036146582505,0.3461687959676052,False,0.46256837298319786,0.8766940808427941
5,1,1.0,3.3790036146582505,0.3461687959676052,False,0.46256837298319786,0.8766940808427941
6,1,1.0,8.02329694118462,0.3461687959676052,False,0.29400468375380795,0.8766940808427941
7,1,1.0,8.02329694118462,0.3461687959676052,False,0.29400468375380795,0.5198025403315066
8,1,0.9641485498060928,8.02329694118462,0.3461687959676052,False,0.29400468375380795,0.5198025403315066
